MSA,State,County,pop100,CountyName,MSAName,FMRType,StateName,State_Alpha,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4
10000,36,35,55073,Fulton County,,40,New York,NY,399,447,539,696,796
10000,36,39,48195,Greene County,,40,New York,NY,394,511,613,791,965
10000,36,41,5379,Hamilton County,,40,New York,NY,395,475,547,690,789
10000,36,45,111738,Jefferson County,,40,New York,NY,434,511,601,752,844
10000,36,49,26944,Lewis County,,40,New York,NY,399,447,539,696,796
10000,36,77,61676,Otsego County,,40,New York,NY,397,470,541,698,887
10000,36,89,111931,St. Lawrence County,,40,New York,NY,399,447,539,696,796
10000,36,97,19224,Schuyler County,,40,New York,NY,430,459,545,758,894
10000,36,99,33342,Seneca County,,40,New York,NY,419,451,544,703,783
10000,36,101,98726,Steuben County,,40,New York,NY,413,470,539,704,796
10000,36,105,73966,Sullivan County,,40,New York,NY,530,594,724,1000,1014
10000,36,109,96501,Tompkins County,,40,New York,NY,526,566,727,1015,1196
10000,36,111,177749,Ulster County,,40,New York,NY,490,683,821,1069,1345
10000,36,121,43424,Wyoming County,,40,New York,NY,399,447,539,696,796
10000,36,123,24621,Yates County,,40,New York,NY,399,447,539,696,796
480,37,21,206330,Buncombe County,"Asheville, NC MSA",40,North Carolina,NC,397,480,626,816,881
480,37,115,19635,Madison County,"Asheville, NC MSA",40,North Carolina,NC,397,480,626,816,881
1520,37,25,131063,Cabarrus County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,587,663,746,985,1178
1520,37,71,190365,Gaston County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,587,663,746,985,1178
1520,37,109,63780,Lincoln County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,587,663,746,985,1178
1520,37,119,695454,Mecklenburg County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,587,663,746,985,1178
1520,37,159,130340,Rowan County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,587,663,746,985,1178
1520,37,179,123677,Union County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,587,663,746,985,1178
2560,37,51,302963,Cumberland County,"Fayetteville, NC MSA",40,North Carolina,NC,430,489,548,759,902
2980,37,191,113329,Wayne County,"Goldsboro, NC MSA",40,North Carolina,NC,396,457,553,713,834
3120,37,1,130800,Alamance County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,464,529,630,869,883
3120,37,57,147246,Davidson County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,464,529,630,869,883
3120,37,59,34835,Davie County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,464,529,630,869,883
3120,37,67,306067,Forsyth County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,464,529,630,869,883
3120,37,81,421048,Guilford County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,464,529,630,869,883
3120,37,151,130454,Randolph County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,464,529,630,869,883
3120,37,169,44711,Stokes County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,464,529,630,869,883
3120,37,197,36348,Yadkin County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,464,529,630,869,883
3150,37,147,133798,Pitt County,"Greenville, NC MSA",40,North Carolina,NC,484,490,635,856,1047
3290,37,3,33603,Alexander County,"Hickory--Morganton--Lenoir, NC MSA",40,North Carolina,NC,448,487,566,714,845
3290,37,23,89148,Burke County,"Hickory--Morganton--Lenoir, NC MSA",40,North Carolina,NC,448,487,566,714,845
3290,37,27,77415,Caldwell County,"Hickory--Morganton--Lenoir, NC MSA",40,North Carolina,NC,448,487,566,714,845
3290,37,35,141685,Catawba County,"Hickory--Morganton--Lenoir, NC MSA",40,North Carolina,NC,448,487,566,714,845
3605,37,133,150355,Onslow County,"Jacksonville, NC MSA",40,North Carolina,NC,409,477,540,748,885
5720,37,53,18190,Currituck County,"Norfolk--Virginia Beach--Newport News, VA--NC MSA",50,North Carolina,NC,562,632,748,1044,1226
6640,37,37,49329,Chatham County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,604,732,860,1155,1361
6640,37,63,223314,Durham County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,604,732,860,1155,1361
6640,37,69,47260,Franklin County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,604,732,860,1155,1361
6640,37,101,121965,Johnston County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,604,732,860,1155,1361
6640,37,135,118227,Orange County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,604,732,860,1155,1361
6640,37,183,627846,Wake County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,604,732,860,1155,1361
6895,37,65,55606,Edgecombe County,"Rocky Mount, NC MSA",40,North Carolina,NC,387,419,508,674,743
6895,37,127,87420,Nash County,"Rocky Mount, NC MSA",40,North Carolina,NC,387,419,508,674,743
9200,37,19,73143,Brunswick County,"Wilmington, NC MSA",40,North Carolina,NC,525,574,703,962,1149
9200,37,129,160307,New Hanover County,"Wilmington, NC MSA",40,North Carolina,NC,525,574,703,962,1149
10000,37,5,10677,Alleghany County,,40,North Carolina,NC,336,393,469,605,715
10000,37,7,25275,Anson County,,40,North Carolina,NC,336,386,469,605,685
10000,37,9,24384,Ashe County,,40,North Carolina,NC,336,386,469,605,685
10000,37,11,17167,Avery County,,40,North Carolina,NC,374,422,514,644,719
10000,37,13,44958,Beaufort County,,40,North Carolina,NC,336,386,469,605,685
10000,37,15,19773,Bertie County,,40,North Carolina,NC,336,386,469,605,685
10000,37,17,32278,Bladen County,,40,North Carolina,NC,336,386,469,605,685
10000,37,29,6885,Camden County,,40,North Carolina,NC,333,424,566,707,793
10000,37,31,59383,Carteret County,,40,North Carolina,NC,373,410,499,694,772
10000,37,33,23501,Caswell County,,40,North Carolina,NC,336,386,469,605,685
10000,37,39,24298,Cherokee County,,40,North Carolina,NC,336,386,469,605,685
10000,37,41,14526,Chowan County,,40,North Carolina,NC,336,386,469,605,685
10000,37,43,8775,Clay County,,40,North Carolina,NC,336,386,469,605,685
10000,37,45,96287,Cleveland County,,40,North Carolina,NC,429,503,601,796,879
10000,37,47,54749,Columbus County,,40,North Carolina,NC,336,386,469,605,685
10000,37,49,91436,Craven County,,40,North Carolina,NC,338,423,507,665,712
10000,37,55,29967,Dare County,,40,North Carolina,NC,344,545,628,861,880
10000,37,61,49063,Duplin County,,40,North Carolina,NC,336,386,469,605,685
10000,37,73,10516,Gates County,,40,North Carolina,NC,336,386,469,605,685
10000,37,75,7993,Graham County,,40,North Carolina,NC,336,386,469,605,685
10000,37,77,48498,Granville County,,40,North Carolina,NC,354,386,469,621,704
10000,37,79,18974,Greene County,,40,North Carolina,NC,336,386,469,605,685
10000,37,83,57370,Halifax County,,40,North Carolina,NC,336,386,469,605,685
10000,37,85,91025,Harnett County,,40,North Carolina,NC,373,432,524,677,765
10000,37,87,54033,Haywood County,,40,North Carolina,NC,349,398,484,650,707
10000,37,89,89173,Henderson County,,40,North Carolina,NC,436,449,555,738,850
10000,37,91,22601,Hertford County,,40,North Carolina,NC,336,386,469,605,685
10000,37,93,33646,Hoke County,,40,North Carolina,NC,336,386,469,605,685
10000,37,95,5826,Hyde County,,40,North Carolina,NC,336,386,469,605,685
10000,37,97,122660,Iredell County,,40,North Carolina,NC,459,470,619,775,865
10000,37,99,33121,Jackson County,,40,North Carolina,NC,413,477,579,810,1058
10000,37,103,10381,Jones County,,40,North Carolina,NC,336,386,469,605,685
10000,37,105,49040,Lee County,,40,North Carolina,NC,327,417,493,638,692
10000,37,107,59648,Lenoir County,,40,North Carolina,NC,336,386,469,605,685
10000,37,111,42151,McDowell County,,40,North Carolina,NC,344,419,502,686,813
10000,37,113,29811,Macon County,,40,North Carolina,NC,336,400,469,605,685
10000,37,117,25593,Martin County,,40,North Carolina,NC,336,386,469,605,685
10000,37,121,15687,Mitchell County,,40,North Carolina,NC,341,444,510,697,728
10000,37,123,26822,Montgomery County,,40,North Carolina,NC,336,386,469,605,685
10000,37,125,74769,Moore County,,40,North Carolina,NC,393,475,567,776,930
10000,37,131,22086,Northampton County,,40,North Carolina,NC,336,386,469,605,685
10000,37,137,12934,Pamlico County,,40,North Carolina,NC,336,386,469,605,685
10000,37,139,34897,Pasquotank County,,40,North Carolina,NC,388,416,518,719,727
10000,37,141,41082,Pender County,,40,North Carolina,NC,404,489,564,728,890
10000,37,143,11368,Perquimans County,,40,North Carolina,NC,336,386,469,605,685
10000,37,145,35623,Person County,,40,North Carolina,NC,333,384,499,652,764
10000,37,149,18324,Polk County,,40,North Carolina,NC,431,548,613,779,884
10000,37,153,46564,Richmond County,,40,North Carolina,NC,336,386,469,605,685
10000,37,155,123339,Robeson County,,40,North Carolina,NC,336,395,469,605,685
10000,37,157,91928,Rockingham County,,40,North Carolina,NC,336,386,469,605,685
10000,37,161,62899,Rutherford County,,40,North Carolina,NC,403,459,558,719,816
10000,37,163,60161,Sampson County,,40,North Carolina,NC,336,386,469,605,685
10000,37,165,35998,Scotland County,,40,North Carolina,NC,336,386,469,605,685
10000,37,167,58100,Stanly County,,40,North Carolina,NC,329,378,467,630,672
10000,37,171,71219,Surry County,,40,North Carolina,NC,336,386,469,605,685
10000,37,173,12968,Swain County,,40,North Carolina,NC,336,386,469,605,685
10000,37,175,29334,Transylvania County,,40,North Carolina,NC,382,410,518,687,732
10000,37,177,4149,Tyrrell County,,40,North Carolina,NC,336,386,469,605,685
10000,37,181,42954,Vance County,,40,North Carolina,NC,355,401,469,605,685
10000,37,185,19972,Warren County,,40,North Carolina,NC,336,386,469,605,685
10000,37,187,13723,Washington County,,40,North Carolina,NC,336,386,469,605,685
10000,37,189,42695,Watauga County,,40,North Carolina,NC,446,536,678,922,1112
10000,37,193,65632,Wilkes County,,40,North Carolina,NC,375,424,477,660,740
10000,37,195,73814,Wilson County,,40,North Carolina,NC,355,392,483,614,696
10000,37,199,17774,Yancey County,,40,North Carolina,NC,336,394,469,605,708
1010,38,15,69416,Burleigh County,"Bismarck, ND MSA",40,North Dakota,ND,399,446,593,827,980
1010,38,59,25303,Morton County,"Bismarck, ND MSA",40,North Dakota,ND,399,446,593,827,980
2520,38,17,123138,Cass County,"Fargo--Moorhead, ND--MN MSA",40,North Dakota,ND,390,536,648,900,963
2985,38,35,66109,Grand Forks County,"Grand Forks, ND--MN MSA",40,North Dakota,ND,408,485,639,881,983
10000,38,1,2593,Adams County,,40,North Dakota,ND,265,333,430,558,652
10000,38,3,11775,Barnes County,,40,North Dakota,ND,266,337,446,583,655
10000,38,5,6964,Benson County,,40,North Dakota,ND,302,333,430,558,652
10000,38,7,888,Billings County,,40,North Dakota,ND,288,333,430,558,652
10000,38,9,7149,Bottineau County,,40,North Dakota,ND,265,333,430,558,652
10000,38,11,3242,Bowman County,,40,North Dakota,ND,265,333,430,558,652
10000,38,13,2242,Burke County,,40,North Dakota,ND,288,333,430,558,652
10000,38,19,4831,Cavalier County,,40,North Dakota,ND,266,345,458,572,706
10000,38,21,5757,Dickey County,,40,North Dakota,ND,288,333,430,558,652
10000,38,23,2283,Divide County,,40,North Dakota,ND,265,333,430,558,652
10000,38,25,3600,Dunn County,,40,North Dakota,ND,265,333,430,558,652
10000,38,27,2757,Eddy County,,40,North Dakota,ND,265,333,430,558,652
10000,38,29,4331,Emmons County,,40,North Dakota,ND,265,333,430,558,652
10000,38,31,3759,Foster County,,40,North Dakota,ND,270,339,440,568,664
10000,38,33,1924,Golden Valley County,,40,North Dakota,ND,264,341,452,566,650
10000,38,37,2841,Grant County,,40,North Dakota,ND,265,333,430,558,652
10000,38,39,2754,Griggs County,,40,North Dakota,ND,265,333,430,558,652
10000,38,41,2715,Hettinger County,,40,North Dakota,ND,265,333,430,558,652
10000,38,43,2753,Kidder County,,40,North Dakota,ND,265,333,430,558,652
10000,38,45,4701,LaMoure County,,40,North Dakota,ND,288,333,430,558,652
10000,38,47,2308,Logan County,,40,North Dakota,ND,265,333,430,558,652
10000,38,49,5987,McHenry County,,40,North Dakota,ND,265,333,430,558,652
10000,38,51,3390,McIntosh County,,40,North Dakota,ND,265,333,430,558,652
10000,38,53,5737,McKenzie County,,40,North Dakota,ND,265,333,430,558,652
10000,38,55,9311,McLean County,,40,North Dakota,ND,281,333,430,558,652
10000,38,57,8644,Mercer County,,40,North Dakota,ND,265,333,430,558,652
10000,38,61,6631,Mountrail County,,40,North Dakota,ND,293,333,430,558,652
10000,38,63,3715,Nelson County,,40,North Dakota,ND,265,333,430,558,652
10000,38,65,2065,Oliver County,,40,North Dakota,ND,265,333,430,558,652
10000,38,67,8585,Pembina County,,40,North Dakota,ND,265,333,430,567,673
10000,38,69,4675,Pierce County,,40,North Dakota,ND,265,333,430,575,652
10000,38,71,12066,Ramsey County,,40,North Dakota,ND,278,372,496,622,810
10000,38,73,5890,Ransom County,,40,North Dakota,ND,271,333,430,558,652
10000,38,75,2610,Renville County,,40,North Dakota,ND,307,333,430,561,665
10000,38,77,17998,Richland County,,40,North Dakota,ND,289,345,454,578,675
10000,38,79,13674,Rolette County,,40,North Dakota,ND,291,372,449,567,663
10000,38,81,4366,Sargent County,,40,North Dakota,ND,265,333,430,558,652
10000,38,83,1710,Sheridan County,,40,North Dakota,ND,265,333,430,558,652
10000,38,85,4044,Sioux County,,40,North Dakota,ND,265,333,430,558,652
10000,38,87,767,Slope County,,40,North Dakota,ND,265,333,430,558,652
10000,38,89,22636,Stark County,,40,North Dakota,ND,265,333,430,558,652
10000,38,91,2258,Steele County,,40,North Dakota,ND,265,333,430,558,652
10000,38,93,21908,Stutsman County,,40,North Dakota,ND,315,331,432,601,709
10000,38,95,2876,Towner County,,40,North Dakota,ND,300,338,448,561,740
10000,38,97,8477,Traill County,,40,North Dakota,ND,279,355,430,558,652
10000,38,99,12389,Walsh County,,40,North Dakota,ND,356,378,470,589,659
10000,38,101,58795,Ward County,,40,North Dakota,ND,262,361,481,651,775
10000,38,103,5102,Wells County,,40,North Dakota,ND,282,333,430,558,652
10000,38,105,19761,Williams County,,40,North Dakota,ND,265,333,430,558,652
80,39,133,152061,Portage County,"Akron, OH PMSA",40,Ohio,OH,458,555,712,892,999
80,39,153,542899,Summit County,"Akron, OH PMSA",40,Ohio,OH,458,555,712,892,999
1220,39,15,42285,Brown County,Brown County MSA*,40,Ohio,OH,345,406,506,656,724
1320,39,19,28836,Carroll County,"Canton--Massillon, OH MSA",40,Ohio,OH,329,428,546,683,767
1320,39,151,378098,Stark County,"Canton--Massillon, OH MSA",40,Ohio,OH,329,428,546,683,767
1640,39,25,177977,Clermont County,"Cincinnati, OH--KY--IN PMSA",40,Ohio,OH,412,528,706,946,1022
1640,39,61,845303,Hamilton County,"Cincinnati, OH--KY--IN PMSA",40,Ohio,OH,412,528,706,946,1022
1640,39,165,158383,Warren County,"Cincinnati, OH--KY--IN PMSA",40,Ohio,OH,412,528,706,946,1022
1680,39,7,102728,Ashtabula County,"Cleveland--Lorain--Elyria, OH PMSA",50,Ohio,OH,483,606,752,956,1075
1680,39,35,1393978,Cuyahoga County,"Cleveland--Lorain--Elyria, OH PMSA",50,Ohio,OH,483,606,752,956,1075
1680,39,55,90895,Geauga County,"Cleveland--Lorain--Elyria, OH PMSA",50,Ohio,OH,483,606,752,956,1075
1680,39,85,227511,Lake County,"Cleveland--Lorain--Elyria, OH PMSA",50,Ohio,OH,483,606,752,956,1075
1680,39,93,284664,Lorain County,"Cleveland--Lorain--Elyria, OH PMSA",50,Ohio,OH,483,606,752,956,1075
1680,39,103,151095,Medina County,"Cleveland--Lorain--Elyria, OH PMSA",50,Ohio,OH,483,606,752,956,1075
1840,39,41,109989,Delaware County,"Columbus, OH MSA",40,Ohio,OH,454,537,689,875,1006
1840,39,45,122759,Fairfield County,"Columbus, OH MSA",40,Ohio,OH,454,537,689,875,1006
1840,39,49,1068978,Franklin County,"Columbus, OH MSA",40,Ohio,OH,454,537,689,875,1006
1840,39,89,145491,Licking County,"Columbus, OH MSA",40,Ohio,OH,454,537,689,875,1006
1840,39,97,40213,Madison County,"Columbus, OH MSA",40,Ohio,OH,454,537,689,875,1006
1840,39,129,52727,Pickaway County,"Columbus, OH MSA",40,Ohio,OH,454,537,689,875,1006
2000,39,23,144742,Clark County,"Dayton--Springfield, OH MSA",40,Ohio,OH,438,490,625,807,906
2000,39,57,147886,Greene County,"Dayton--Springfield, OH MSA",40,Ohio,OH,438,490,625,807,906
2000,39,109,98868,Miami County,"Dayton--Springfield, OH MSA",40,Ohio,OH,438,490,625,807,906
2000,39,113,559062,Montgomery County,"Dayton--Springfield, OH MSA",40,Ohio,OH,438,490,625,807,906
3200,39,17,332807,Butler County,"Hamilton--Middletown, OH PMSA",40,Ohio,OH,372,529,679,849,949
3400,39,87,62319,Lawrence County,"Huntington--Ashland, WV--KY--OH MSA",40,Ohio,OH,353,414,509,649,716
4320,39,3,108473,Allen County,"Lima, OH MSA",40,Ohio,OH,328,393,516,660,723
4320,39,11,46611,Auglaize County,"Lima, OH MSA",40,Ohio,OH,328,393,516,660,723
4800,39,33,46966,Crawford County,"Mansfield, OH MSA",40,Ohio,OH,329,394,501,626,701
4800,39,139,128852,Richland County,"Mansfield, OH MSA",40,Ohio,OH,329,394,501,626,701
6020,39,167,63251,Washington County,"Parkersburg--Marietta, WV--OH MSA",40,Ohio,OH,345,414,474,615,666
8080,39,81,73894,Jefferson County,"Steubenville--Weirton, OH--WV MSA",40,Ohio,OH,333,391,492,627,699
8400,39,51,42084,Fulton County,"Toledo, OH MSA",40,Ohio,OH,411,500,610,786,853
8400,39,95,455054,Lucas County,"Toledo, OH MSA",40,Ohio,OH,411,500,610,786,853
8400,39,173,121065,Wood County,"Toledo, OH MSA",40,Ohio,OH,411,500,610,786,853
9000,39,13,70226,Belmont County,"Wheeling, WV--OH MSA",40,Ohio,OH,370,405,501,638,712
9320,39,29,112075,Columbiana County,"Youngstown--Warren, OH MSA",40,Ohio,OH,385,454,569,714,813
9320,39,99,257555,Mahoning County,"Youngstown--Warren, OH MSA",40,Ohio,OH,385,454,569,714,813
9320,39,155,225116,Trumbull County,"Youngstown--Warren, OH MSA",40,Ohio,OH,385,454,569,714,813
10000,39,1,27330,Adams County,,40,Ohio,OH,316,376,467,595,667
10000,39,5,52523,Ashland County,,40,Ohio,OH,316,375,492,615,689
10000,39,9,62223,Athens County,,40,Ohio,OH,445,503,591,776,951
10000,39,21,38890,Champaign County,,40,Ohio,OH,316,385,500,624,700
10000,39,27,40543,Clinton County,,40,Ohio,OH,357,458,550,766,772
10000,39,31,36655,Coshocton County,,40,Ohio,OH,316,376,467,595,667
10000,39,37,53309,Darke County,,40,Ohio,OH,344,373,467,591,662
10000,39,39,39500,Defiance County,,40,Ohio,OH,372,423,558,703,780
10000,39,43,79551,Erie County,,40,Ohio,OH,309,412,514,693,841
10000,39,47,28433,Fayette County,,40,Ohio,OH,343,376,467,595,667
10000,39,53,31069,Gallia County,,40,Ohio,OH,316,376,467,595,667
10000,39,59,40792,Guernsey County,,40,Ohio,OH,316,376,467,595,667
10000,39,63,71295,Hancock County,,40,Ohio,OH,398,402,510,652,713
10000,39,65,31945,Hardin County,,40,Ohio,OH,316,376,467,595,667
10000,39,67,15856,Harrison County,,40,Ohio,OH,316,376,467,595,667
10000,39,69,29210,Henry County,,40,Ohio,OH,361,399,498,645,731
10000,39,71,40875,Highland County,,40,Ohio,OH,316,376,467,595,667
10000,39,73,28241,Hocking County,,40,Ohio,OH,316,376,467,595,667
10000,39,75,38943,Holmes County,,40,Ohio,OH,316,376,467,595,667
10000,39,77,59487,Huron County,,40,Ohio,OH,367,399,497,657,699
10000,39,79,32641,Jackson County,,40,Ohio,OH,316,376,467,595,667
10000,39,83,54500,Knox County,,40,Ohio,OH,382,420,538,695,768
10000,39,91,46005,Logan County,,40,Ohio,OH,370,376,484,652,678
10000,39,101,66217,Marion County,,40,Ohio,OH,316,376,467,595,667
10000,39,105,23072,Meigs County,,40,Ohio,OH,316,376,467,595,667
10000,39,107,40924,Mercer County,,40,Ohio,OH,316,376,467,595,686
10000,39,111,15180,Monroe County,,40,Ohio,OH,316,376,467,595,667
10000,39,115,14897,Morgan County,,40,Ohio,OH,316,381,467,595,667
10000,39,117,31628,Morrow County,,40,Ohio,OH,316,376,467,595,667
10000,39,119,84585,Muskingum County,,40,Ohio,OH,316,376,467,595,667
10000,39,121,14058,Noble County,,40,Ohio,OH,316,376,467,595,677
10000,39,123,40985,Ottawa County,,40,Ohio,OH,314,463,532,724,774
10000,39,125,20293,Paulding County,,40,Ohio,OH,316,376,467,595,667
10000,39,127,34078,Perry County,,40,Ohio,OH,316,376,467,595,667
10000,39,131,27695,Pike County,,40,Ohio,OH,334,397,493,631,705
10000,39,135,42337,Preble County,,40,Ohio,OH,323,384,477,612,683
10000,39,137,34726,Putnam County,,40,Ohio,OH,327,376,467,595,667
10000,39,141,73345,Ross County,,40,Ohio,OH,366,382,467,595,667
