"year","month","abbr","length","start"
2003,12,"PTAGE","1","124"
2004,1,"PTAGE","1","124"
2004,2,"PTAGE","1","124"
2004,3,"PTAGE","1","124"
2004,4,"PTAGE","1","124"
2003,1,"PEMARITL","2","125"
2003,2,"PEMARITL","2","125"
2003,3,"PEMARITL","2","125"
2003,4,"PEMARITL","2","125"
2003,5,"PEMARITL","2","125"
2003,6,"PEMARITL","2","125"
2003,7,"PEMARITL","2","125"
2003,8,"PEMARITL","2","125"
2003,9,"PEMARITL","2","125"
2003,10,"PEMARITL","2","125"
2003,11,"PEMARITL","2","125"
2003,12,"PEMARITL","2","125"
2004,1,"PEMARITL","2","125"
2004,2,"PEMARITL","2","125"
2004,3,"PEMARITL","2","125"
2004,4,"PEMARITL","2","125"
2003,1,"PESPOUSE","2","127"
2003,2,"PESPOUSE","2","127"
2003,3,"PESPOUSE","2","127"
2003,4,"PESPOUSE","2","127"
2003,5,"PESPOUSE","2","127"
2003,6,"PESPOUSE","2","127"
2003,7,"PESPOUSE","2","127"
2003,8,"PESPOUSE","2","127"
2003,9,"PESPOUSE","2","127"
2003,10,"PESPOUSE","2","127"
2003,11,"PESPOUSE","2","127"
2003,12,"PESPOUSE","2","127"
2004,1,"PESPOUSE","2","127"
2004,2,"PESPOUSE","2","127"
2004,3,"PESPOUSE","2","127"
2004,4,"PESPOUSE","2","127"
2003,1,"PESEX","2","129"
2003,2,"PESEX","2","129"
2003,3,"PESEX","2","129"
2003,4,"PESEX","2","129"
2003,5,"PESEX","2","129"
2003,6,"PESEX","2","129"
2003,7,"PESEX","2","129"
2003,8,"PESEX","2","129"
2003,9,"PESEX","2","129"
2003,10,"PESEX","2","129"
2003,11,"PESEX","2","129"
2003,12,"PESEX","2","129"
2004,1,"PESEX","2","129"
2004,2,"PESEX","2","129"
2004,3,"PESEX","2","129"
2004,4,"PESEX","2","129"
2003,1,"PUAFEVER","2","131"
2003,2,"PUAFEVER","2","131"
2003,3,"PUAFEVER","2","131"
2003,4,"PUAFEVER","2","131"
2003,5,"PUAFEVER","2","131"
2003,6,"PUAFEVER","2","131"
2003,7,"PUAFEVER","2","131"
2003,8,"PUAFEVER","2","131"
2003,9,"PUAFEVER","2","131"
2003,10,"PUAFEVER","2","131"
2003,11,"PUAFEVER","2","131"
2003,12,"PUAFEVER","2","131"
2004,1,"PUAFEVER","2","131"
2004,2,"PUAFEVER","2","131"
2004,3,"PUAFEVER","2","131"
2004,4,"PUAFEVER","2","131"
2003,1,"PEAFWHEN","2","133"
2003,2,"PEAFWHEN","2","133"
2003,3,"PEAFWHEN","2","133"
2003,4,"PEAFWHEN","2","133"
2003,5,"PEAFWHEN","2","133"
2003,6,"PEAFWHEN","2","133"
2003,7,"PEAFWHEN","2","133"
2003,8,"PEAFWHEN","2","133"
2003,9,"PEAFWHEN","2","133"
2003,10,"PEAFWHEN","2","133"
2003,11,"PEAFWHEN","2","133"
2003,12,"PEAFWHEN","2","133"
2004,1,"PEAFWHEN","2","133"
2004,2,"PEAFWHEN","2","133"
2004,3,"PEAFWHEN","2","133"
2004,4,"PEAFWHEN","2","133"
2003,1,"PEAFNOW","2","135"
2003,2,"PEAFNOW","2","135"
2003,3,"PEAFNOW","2","135"
2003,4,"PEAFNOW","2","135"
2003,5,"PEAFNOW","2","135"
2003,6,"PEAFNOW","2","135"
2003,7,"PEAFNOW","2","135"
2003,8,"PEAFNOW","2","135"
2003,9,"PEAFNOW","2","135"
2003,10,"PEAFNOW","2","135"
2003,11,"PEAFNOW","2","135"
2003,12,"PEAFNOW","2","135"
2004,1,"PEAFNOW","2","135"
2004,2,"PEAFNOW","2","135"
2004,3,"PEAFNOW","2","135"
2004,4,"PEAFNOW","2","135"
2003,1,"PEEDUCA","2","137"
2003,2,"PEEDUCA","2","137"
2003,3,"PEEDUCA","2","137"
2003,4,"PEEDUCA","2","137"
2003,5,"PEEDUCA","2","137"
2003,6,"PEEDUCA","2","137"
2003,7,"PEEDUCA","2","137"
2003,8,"PEEDUCA","2","137"
2003,9,"PEEDUCA","2","137"
2003,10,"PEEDUCA","2","137"
2003,11,"PEEDUCA","2","137"
2003,12,"PEEDUCA","2","137"
2004,1,"PEEDUCA","2","137"
2004,2,"PEEDUCA","2","137"
2004,3,"PEEDUCA","2","137"
2004,4,"PEEDUCA","2","137"
2003,1,"PRDTRACE","2","139"
2003,2,"PRDTRACE","2","139"
2003,3,"PRDTRACE","2","139"
2003,4,"PRDTRACE","2","139"
2003,5,"PRDTRACE","2","139"
2003,6,"PRDTRACE","2","139"
2003,7,"PRDTRACE","2","139"
2003,8,"PRDTRACE","2","139"
2003,9,"PRDTRACE","2","139"
2003,10,"PRDTRACE","2","139"
2003,11,"PRDTRACE","2","139"
2003,12,"PRDTRACE","2","139"
2004,1,"PRDTRACE","2","139"
2004,2,"PRDTRACE","2","139"
2004,3,"PRDTRACE","2","139"
2004,4,"PRDTRACE","2","139"
2003,1,"RDTHSP","2","141"
2003,2,"RDTHSP","2","141"
2003,3,"RDTHSP","2","141"
2003,4,"RDTHSP","2","141"
2003,5,"RDTHSP","2","141"
2003,6,"RDTHSP","2","141"
2003,7,"RDTHSP","2","141"
2003,8,"RDTHSP","2","141"
2003,9,"RDTHSP","2","141"
2003,10,"RDTHSP","2","141"
2003,11,"RDTHSP","2","141"
2003,12,"RDTHSP","2","141"
2004,1,"RDTHSP","2","141"
2004,2,"RDTHSP","2","141"
2004,3,"RDTHSP","2","141"
2004,4,"RDTHSP","2","141"
2003,1,"PUCHINHH","2","143"
2003,2,"PUCHINHH","2","143"
2003,3,"PUCHINHH","2","143"
2003,4,"PUCHINHH","2","143"
2003,5,"PUCHINHH","2","143"
2003,6,"PUCHINHH","2","143"
2003,7,"PUCHINHH","2","143"
2003,8,"PUCHINHH","2","143"
2003,9,"PUCHINHH","2","143"
2003,10,"PUCHINHH","2","143"
2003,11,"PUCHINHH","2","143"
2003,12,"PUCHINHH","2","143"
2004,1,"PUCHINHH","2","143"
2004,2,"PUCHINHH","2","143"
2004,3,"PUCHINHH","2","143"
2004,4,"PUCHINHH","2","143"
2003,1,"PURELFLG","2","145"
2003,2,"PURELFLG","2","145"
2003,3,"PURELFLG","2","145"
2003,4,"PURELFLG","2","145"
2003,5,"PURELFLG","2","145"
2003,6,"PURELFLG","2","145"
2003,7,"PURELFLG","2","145"
2003,8,"PURELFLG","2","145"
2003,9,"PURELFLG","2","145"
2003,10,"PURELFLG","2","145"
2003,11,"PURELFLG","2","145"
2003,12,"PURELFLG","2","145"
2004,1,"PURELFLG","2","145"
2004,2,"PURELFLG","2","145"
2004,3,"PURELFLG","2","145"
2004,4,"PURELFLG","2","145"
2003,1,"ULINENO","2","147"
2003,2,"ULINENO","2","147"
2003,3,"ULINENO","2","147"
2003,4,"ULINENO","2","147"
2003,5,"ULINENO","2","147"
2003,6,"ULINENO","2","147"
2003,7,"ULINENO","2","147"
2003,8,"ULINENO","2","147"
2003,9,"ULINENO","2","147"
2003,10,"ULINENO","2","147"
2003,11,"ULINENO","2","147"
2003,12,"ULINENO","2","147"
2004,1,"ULINENO","2","147"
2004,2,"ULINENO","2","147"
2004,3,"ULINENO","2","147"
2004,4,"ULINENO","2","147"
2003,1,"FILLER","2","149"
2003,2,"FILLER","2","149"
2003,3,"FILLER","2","149"
2003,4,"FILLER","2","149"
2003,5,"FILLER","2","149"
2003,6,"FILLER","2","149"
2003,7,"FILLER","2","149"
2003,8,"FILLER","2","149"
2003,9,"FILLER","2","149"
2003,10,"FILLER","2","149"
2003,11,"FILLER","2","149"
2003,12,"FILLER","2","149"
2004,1,"FILLER","2","149"
2004,2,"FILLER","2","149"
2004,3,"FILLER","2","149"
2004,4,"FILLER","2","149"
2003,1,"PRFAMNUM","2","151"
2003,2,"PRFAMNUM","2","151"
2003,3,"PRFAMNUM","2","151"
2003,4,"PRFAMNUM","2","151"
2003,5,"PRFAMNUM","2","151"
2003,6,"PRFAMNUM","2","151"
2003,7,"PRFAMNUM","2","151"
2003,8,"PRFAMNUM","2","151"
2003,9,"PRFAMNUM","2","151"
2003,10,"PRFAMNUM","2","151"
2003,11,"PRFAMNUM","2","151"
2003,12,"PRFAMNUM","2","151"
2004,1,"PRFAMNUM","2","151"
2004,2,"PRFAMNUM","2","151"
2004,3,"PRFAMNUM","2","151"
2004,4,"PRFAMNUM","2","151"
2003,1,"RFAMREL","2","153"
2003,2,"RFAMREL","2","153"
2003,3,"RFAMREL","2","153"
2003,4,"RFAMREL","2","153"
2003,5,"RFAMREL","2","153"
2003,6,"RFAMREL","2","153"
2003,7,"RFAMREL","2","153"
2003,8,"RFAMREL","2","153"
2003,9,"RFAMREL","2","153"
2003,10,"RFAMREL","2","153"
2003,11,"RFAMREL","2","153"
2003,12,"RFAMREL","2","153"
2004,1,"RFAMREL","2","153"
2004,2,"RFAMREL","2","153"
2004,3,"RFAMREL","2","153"
2004,4,"RFAMREL","2","153"
2003,1,"PRFAMTYP","2","155"
2003,2,"PRFAMTYP","2","155"
2003,3,"PRFAMTYP","2","155"
2003,4,"PRFAMTYP","2","155"
2003,5,"PRFAMTYP","2","155"
2003,6,"PRFAMTYP","2","155"
2003,7,"PRFAMTYP","2","155"
2003,8,"PRFAMTYP","2","155"
2003,9,"PRFAMTYP","2","155"
2003,10,"PRFAMTYP","2","155"
2003,11,"PRFAMTYP","2","155"
2003,12,"PRFAMTYP","2","155"
2004,1,"PRFAMTYP","2","155"
2004,2,"PRFAMTYP","2","155"
2004,3,"PRFAMTYP","2","155"
2004,4,"PRFAMTYP","2","155"
2003,1,"PEHSPNON","2","157"
2003,2,"PEHSPNON","2","157"
2003,3,"PEHSPNON","2","157"
2003,4,"PEHSPNON","2","157"
2003,5,"PEHSPNON","2","157"
2003,6,"PEHSPNON","2","157"
2003,7,"PEHSPNON","2","157"
2003,8,"PEHSPNON","2","157"
2003,9,"PEHSPNON","2","157"
2003,10,"PEHSPNON","2","157"
2003,11,"PEHSPNON","2","157"
2003,12,"PEHSPNON","2","157"
2004,1,"PEHSPNON","2","157"
2004,2,"PEHSPNON","2","157"
2004,3,"PEHSPNON","2","157"
2004,4,"PEHSPNON","2","157"
2003,1,"RMARSTA","2","159"
2003,2,"RMARSTA","2","159"
2003,3,"RMARSTA","2","159"
2003,4,"RMARSTA","2","159"
2003,5,"RMARSTA","2","159"
2003,6,"RMARSTA","2","159"
2003,7,"RMARSTA","2","159"
2003,8,"RMARSTA","2","159"
2003,9,"RMARSTA","2","159"
2003,10,"RMARSTA","2","159"
2003,11,"RMARSTA","2","159"
2003,12,"RMARSTA","2","159"
2004,1,"RMARSTA","2","159"
2004,2,"RMARSTA","2","159"
2004,3,"RMARSTA","2","159"
2004,4,"RMARSTA","2","159"
2003,1,"PRPERTYP","2","161"
2003,2,"PRPERTYP","2","161"
2003,3,"PRPERTYP","2","161"
2003,4,"PRPERTYP","2","161"
2003,5,"PRPERTYP","2","161"
2003,6,"PRPERTYP","2","161"
2003,7,"PRPERTYP","2","161"
2003,8,"PRPERTYP","2","161"
2003,9,"PRPERTYP","2","161"
2003,10,"PRPERTYP","2","161"
2003,11,"PRPERTYP","2","161"
2003,12,"PRPERTYP","2","161"
2004,1,"PRPERTYP","2","161"
2004,2,"PRPERTYP","2","161"
2004,3,"PRPERTYP","2","161"
2004,4,"PRPERTYP","2","161"
2003,1,"PENATVTY","3","163"
2003,2,"PENATVTY","3","163"
2003,3,"PENATVTY","3","163"
2003,4,"PENATVTY","3","163"
2003,5,"PENATVTY","3","163"
2003,6,"PENATVTY","3","163"
2003,7,"PENATVTY","3","163"
2003,8,"PENATVTY","3","163"
2003,9,"PENATVTY","3","163"
2003,10,"PENATVTY","3","163"
2003,11,"PENATVTY","3","163"
2003,12,"PENATVTY","3","163"
2004,1,"PENATVTY","3","163"
2004,2,"PENATVTY","3","163"
2004,3,"PENATVTY","3","163"
2004,4,"PENATVTY","3","163"
2003,1,"PEMNTVTY","3","166"
2003,2,"PEMNTVTY","3","166"
2003,3,"PEMNTVTY","3","166"
2003,4,"PEMNTVTY","3","166"
2003,5,"PEMNTVTY","3","166"
2003,6,"PEMNTVTY","3","166"
2003,7,"PEMNTVTY","3","166"
2003,8,"PEMNTVTY","3","166"
2003,9,"PEMNTVTY","3","166"
2003,10,"PEMNTVTY","3","166"
2003,11,"PEMNTVTY","3","166"
2003,12,"PEMNTVTY","3","166"
2004,1,"PEMNTVTY","3","166"
2004,2,"PEMNTVTY","3","166"
2004,3,"PEMNTVTY","3","166"
2004,4,"PEMNTVTY","3","166"
2003,1,"PEFNTVTY","3","169"
2003,2,"PEFNTVTY","3","169"
2003,3,"PEFNTVTY","3","169"
2003,4,"PEFNTVTY","3","169"
2003,5,"PEFNTVTY","3","169"
2003,6,"PEFNTVTY","3","169"
2003,7,"PEFNTVTY","3","169"
2003,8,"PEFNTVTY","3","169"
2003,9,"PEFNTVTY","3","169"
2003,10,"PEFNTVTY","3","169"
2003,11,"PEFNTVTY","3","169"
2003,12,"PEFNTVTY","3","169"
2004,1,"PEFNTVTY","3","169"
2004,2,"PEFNTVTY","3","169"
2004,3,"PEFNTVTY","3","169"
2004,4,"PEFNTVTY","3","169"
2003,1,"PRCITSHP","2","172"
2003,2,"PRCITSHP","2","172"
2003,3,"PRCITSHP","2","172"
2003,4,"PRCITSHP","2","172"
2003,5,"PRCITSHP","2","172"
2003,6,"PRCITSHP","2","172"
2003,7,"PRCITSHP","2","172"
2003,8,"PRCITSHP","2","172"
2003,9,"PRCITSHP","2","172"
2003,10,"PRCITSHP","2","172"
2003,11,"PRCITSHP","2","172"
2003,12,"PRCITSHP","2","172"
2004,1,"PRCITSHP","2","172"
2004,2,"PRCITSHP","2","172"
2004,3,"PRCITSHP","2","172"
2004,4,"PRCITSHP","2","172"
2003,1,"RCITFLG","2","174"
2003,2,"RCITFLG","2","174"
2003,3,"RCITFLG","2","174"
2003,4,"RCITFLG","2","174"
2003,5,"RCITFLG","2","174"
2003,6,"RCITFLG","2","174"
2003,7,"RCITFLG","2","174"
2003,8,"RCITFLG","2","174"
2003,9,"RCITFLG","2","174"
2003,10,"RCITFLG","2","174"
2003,11,"RCITFLG","2","174"
2003,12,"RCITFLG","2","174"
2004,1,"RCITFLG","2","174"
2004,2,"RCITFLG","2","174"
2004,3,"RCITFLG","2","174"
2004,4,"RCITFLG","2","174"
2003,1,"PRINUSYR","2","176"
2003,2,"PRINUSYR","2","176"
2003,3,"PRINUSYR","2","176"
2003,4,"PRINUSYR","2","176"
2003,5,"PRINUSYR","2","176"
2003,6,"PRINUSYR","2","176"
2003,7,"PRINUSYR","2","176"
2003,8,"PRINUSYR","2","176"
2003,9,"PRINUSYR","2","176"
2003,10,"PRINUSYR","2","176"
2003,11,"PRINUSYR","2","176"
2003,12,"PRINUSYR","2","176"
2004,1,"PRINUSYR","2","176"
2004,2,"PRINUSYR","2","176"
2004,3,"PRINUSYR","2","176"
2004,4,"PRINUSYR","2","176"
2003,1,"PUSLFPRX","2","178"
2003,2,"PUSLFPRX","2","178"
2003,3,"PUSLFPRX","2","178"
2003,4,"PUSLFPRX","2","178"
2003,5,"PUSLFPRX","2","178"
2003,6,"PUSLFPRX","2","178"
2003,7,"PUSLFPRX","2","178"
2003,8,"PUSLFPRX","2","178"
2003,9,"PUSLFPRX","2","178"
2003,10,"PUSLFPRX","2","178"
2003,11,"PUSLFPRX","2","178"
2003,12,"PUSLFPRX","2","178"
2004,1,"PUSLFPRX","2","178"
2004,2,"PUSLFPRX","2","178"
2004,3,"PUSLFPRX","2","178"
2004,4,"PUSLFPRX","2","178"
2003,1,"PEMLR","2","180"
2003,2,"PEMLR","2","180"
2003,3,"PEMLR","2","180"
2003,4,"PEMLR","2","180"
2003,5,"PEMLR","2","180"
2003,6,"PEMLR","2","180"
2003,7,"PEMLR","2","180"
2003,8,"PEMLR","2","180"
2003,9,"PEMLR","2","180"
2003,10,"PEMLR","2","180"
2003,11,"PEMLR","2","180"
2003,12,"PEMLR","2","180"
2004,1,"PEMLR","2","180"
2004,2,"PEMLR","2","180"
2004,3,"PEMLR","2","180"
2004,4,"PEMLR","2","180"
2003,1,"PUWK","2","182"
2003,2,"PUWK","2","182"
2003,3,"PUWK","2","182"
2003,4,"PUWK","2","182"
2003,5,"PUWK","2","182"
2003,6,"PUWK","2","182"
2003,7,"PUWK","2","182"
2003,8,"PUWK","2","182"
2003,9,"PUWK","2","182"
2003,10,"PUWK","2","182"
2003,11,"PUWK","2","182"
2003,12,"PUWK","2","182"
2004,1,"PUWK","2","182"
2004,2,"PUWK","2","182"
2004,3,"PUWK","2","182"
2004,4,"PUWK","2","182"
2003,1,"PUBUS1","2","184"
2003,2,"PUBUS1","2","184"
2003,3,"PUBUS1","2","184"
2003,4,"PUBUS1","2","184"
2003,5,"PUBUS1","2","184"
2003,6,"PUBUS1","2","184"
2003,7,"PUBUS1","2","184"
2003,8,"PUBUS1","2","184"
2003,9,"PUBUS1","2","184"
2003,10,"PUBUS1","2","184"
2003,11,"PUBUS1","2","184"
2003,12,"PUBUS1","2","184"
2004,1,"PUBUS1","2","184"
2004,2,"PUBUS1","2","184"
2004,3,"PUBUS1","2","184"
2004,4,"PUBUS1","2","184"
2003,1,"PUBUS2OT","2","186"
2003,2,"PUBUS2OT","2","186"
2003,3,"PUBUS2OT","2","186"
2003,4,"PUBUS2OT","2","186"
2003,5,"PUBUS2OT","2","186"
2003,6,"PUBUS2OT","2","186"
2003,7,"PUBUS2OT","2","186"
2003,8,"PUBUS2OT","2","186"
2003,9,"PUBUS2OT","2","186"
2003,10,"PUBUS2OT","2","186"
2003,11,"PUBUS2OT","2","186"
2003,12,"PUBUS2OT","2","186"
2004,1,"PUBUS2OT","2","186"
2004,2,"PUBUS2OT","2","186"
2004,3,"PUBUS2OT","2","186"
2004,4,"PUBUS2OT","2","186"
2003,1,"PUBUSCK1","2","188"
2003,2,"PUBUSCK1","2","188"
2003,3,"PUBUSCK1","2","188"
2003,4,"PUBUSCK1","2","188"
2003,5,"PUBUSCK1","2","188"
2003,6,"PUBUSCK1","2","188"
2003,7,"PUBUSCK1","2","188"
2003,8,"PUBUSCK1","2","188"
2003,9,"PUBUSCK1","2","188"
2003,10,"PUBUSCK1","2","188"
2003,11,"PUBUSCK1","2","188"
2003,12,"PUBUSCK1","2","188"
2004,1,"PUBUSCK1","2","188"
2004,2,"PUBUSCK1","2","188"
2004,3,"PUBUSCK1","2","188"
2004,4,"PUBUSCK1","2","188"
2003,1,"PUBUSCK2","2","190"
2003,2,"PUBUSCK2","2","190"
2003,3,"PUBUSCK2","2","190"
2003,4,"PUBUSCK2","2","190"
2003,5,"PUBUSCK2","2","190"
2003,6,"PUBUSCK2","2","190"
2003,7,"PUBUSCK2","2","190"
2003,8,"PUBUSCK2","2","190"
2003,9,"PUBUSCK2","2","190"
2003,10,"PUBUSCK2","2","190"
2003,11,"PUBUSCK2","2","190"
2003,12,"PUBUSCK2","2","190"
2004,1,"PUBUSCK2","2","190"
2004,2,"PUBUSCK2","2","190"
2004,3,"PUBUSCK2","2","190"
2004,4,"PUBUSCK2","2","190"
2003,1,"UBUSCK3","2","192"
2003,2,"UBUSCK3","2","192"
2003,3,"UBUSCK3","2","192"
2003,4,"UBUSCK3","2","192"
2003,5,"UBUSCK3","2","192"
2003,6,"UBUSCK3","2","192"
2003,7,"UBUSCK3","2","192"
2003,8,"UBUSCK3","2","192"
2003,9,"UBUSCK3","2","192"
2003,10,"UBUSCK3","2","192"
2003,11,"UBUSCK3","2","192"
2003,12,"UBUSCK3","2","192"
2004,1,"UBUSCK3","2","192"
2004,2,"UBUSCK3","2","192"
2004,3,"UBUSCK3","2","192"
2004,4,"UBUSCK3","2","192"
2003,1,"PUBUSCK4","2","194"
2003,2,"PUBUSCK4","2","194"
2003,3,"PUBUSCK4","2","194"
2003,4,"PUBUSCK4","2","194"
2003,5,"PUBUSCK4","2","194"
2003,6,"PUBUSCK4","2","194"
2003,7,"PUBUSCK4","2","194"
2003,8,"PUBUSCK4","2","194"
2003,9,"PUBUSCK4","2","194"
2003,10,"PUBUSCK4","2","194"
2003,11,"PUBUSCK4","2","194"
2003,12,"PUBUSCK4","2","194"
2004,1,"PUBUSCK4","2","194"
2004,2,"PUBUSCK4","2","194"
2004,3,"PUBUSCK4","2","194"
2004,4,"PUBUSCK4","2","194"
2003,1,"PURETOT","2","196"
2003,2,"PURETOT","2","196"
2003,3,"PURETOT","2","196"
2003,4,"PURETOT","2","196"
2003,5,"PURETOT","2","196"
2003,6,"PURETOT","2","196"
2003,7,"PURETOT","2","196"
2003,8,"PURETOT","2","196"
2003,9,"PURETOT","2","196"
2003,10,"PURETOT","2","196"
2003,11,"PURETOT","2","196"
2003,12,"PURETOT","2","196"
2004,1,"PURETOT","2","196"
2004,2,"PURETOT","2","196"
2004,3,"PURETOT","2","196"
2004,4,"PURETOT","2","196"
2003,1,"PUDIS","2","198"
2003,2,"PUDIS","2","198"
2003,3,"PUDIS","2","198"
2003,4,"PUDIS","2","198"
2003,5,"PUDIS","2","198"
2003,6,"PUDIS","2","198"
2003,7,"PUDIS","2","198"
2003,8,"PUDIS","2","198"
2003,9,"PUDIS","2","198"
2003,10,"PUDIS","2","198"
2003,11,"PUDIS","2","198"
2003,12,"PUDIS","2","198"
2004,1,"PUDIS","2","198"
2004,2,"PUDIS","2","198"
2004,3,"PUDIS","2","198"
2004,4,"PUDIS","2","198"
2003,1,"ERET1","2","200"
2003,2,"ERET1","2","200"
2003,3,"ERET1","2","200"
2003,4,"ERET1","2","200"
2003,5,"ERET1","2","200"
2003,6,"ERET1","2","200"
2003,7,"ERET1","2","200"
2003,8,"ERET1","2","200"
2003,9,"ERET1","2","200"
2003,10,"ERET1","2","200"
2003,11,"ERET1","2","200"
2003,12,"ERET1","2","200"
2004,1,"ERET1","2","200"
2004,2,"ERET1","2","200"
2004,3,"ERET1","2","200"
2004,4,"ERET1","2","200"
2003,1,"PUDIS1","2","202"
2003,2,"PUDIS1","2","202"
2003,3,"PUDIS1","2","202"
2003,4,"PUDIS1","2","202"
2003,5,"PUDIS1","2","202"
2003,6,"PUDIS1","2","202"
2003,7,"PUDIS1","2","202"
2003,8,"PUDIS1","2","202"
2003,9,"PUDIS1","2","202"
2003,10,"PUDIS1","2","202"
2003,11,"PUDIS1","2","202"
2003,12,"PUDIS1","2","202"
2004,1,"PUDIS1","2","202"
2004,2,"PUDIS1","2","202"
2004,3,"PUDIS1","2","202"
2004,4,"PUDIS1","2","202"
2003,1,"PUDIS2","2","204"
2003,2,"PUDIS2","2","204"
2003,3,"PUDIS2","2","204"
2003,4,"PUDIS2","2","204"
2003,5,"PUDIS2","2","204"
2003,6,"PUDIS2","2","204"
2003,7,"PUDIS2","2","204"
2003,8,"PUDIS2","2","204"
2003,9,"PUDIS2","2","204"
2003,10,"PUDIS2","2","204"
2003,11,"PUDIS2","2","204"
2003,12,"PUDIS2","2","204"
2004,1,"PUDIS2","2","204"
2004,2,"PUDIS2","2","204"
2004,3,"PUDIS2","2","204"
2004,4,"PUDIS2","2","204"
2003,1,"PUABSOT","2","206"
2003,2,"PUABSOT","2","206"
2003,3,"PUABSOT","2","206"
2003,4,"PUABSOT","2","206"
2003,5,"PUABSOT","2","206"
2003,6,"PUABSOT","2","206"
2003,7,"PUABSOT","2","206"
2003,8,"PUABSOT","2","206"
2003,9,"PUABSOT","2","206"
2003,10,"PUABSOT","2","206"
2003,11,"PUABSOT","2","206"
2003,12,"PUABSOT","2","206"
2004,1,"PUABSOT","2","206"
2004,2,"PUABSOT","2","206"
2004,3,"PUABSOT","2","206"
2004,4,"PUABSOT","2","206"
2003,1,"PULAY","2","208"
2003,2,"PULAY","2","208"
2003,3,"PULAY","2","208"
2003,4,"PULAY","2","208"
2003,5,"PULAY","2","208"
2003,6,"PULAY","2","208"
2003,7,"PULAY","2","208"
2003,8,"PULAY","2","208"
2003,9,"PULAY","2","208"
2003,10,"PULAY","2","208"
2003,11,"PULAY","2","208"
2003,12,"PULAY","2","208"
2004,1,"PULAY","2","208"
2004,2,"PULAY","2","208"
2004,3,"PULAY","2","208"
2004,4,"PULAY","2","208"
2003,1,"PEABSRSN","2","210"
2003,2,"PEABSRSN","2","210"
2003,3,"PEABSRSN","2","210"
2003,4,"PEABSRSN","2","210"
2003,5,"PEABSRSN","2","210"
2003,6,"PEABSRSN","2","210"
2003,7,"PEABSRSN","2","210"
2003,8,"PEABSRSN","2","210"
2003,9,"PEABSRSN","2","210"
2003,10,"PEABSRSN","2","210"
2003,11,"PEABSRSN","2","210"
2003,12,"PEABSRSN","2","210"
2004,1,"PEABSRSN","2","210"
2004,2,"PEABSRSN","2","210"
2004,3,"PEABSRSN","2","210"
2004,4,"PEABSRSN","2","210"
2003,1,"PEABSPDO","2","212"
2003,2,"PEABSPDO","2","212"
2003,3,"PEABSPDO","2","212"
2003,4,"PEABSPDO","2","212"
2003,5,"PEABSPDO","2","212"
2003,6,"PEABSPDO","2","212"
2003,7,"PEABSPDO","2","212"
2003,8,"PEABSPDO","2","212"
2003,9,"PEABSPDO","2","212"
2003,10,"PEABSPDO","2","212"
2003,11,"PEABSPDO","2","212"
2003,12,"PEABSPDO","2","212"
2004,1,"PEABSPDO","2","212"
2004,2,"PEABSPDO","2","212"
2004,3,"PEABSPDO","2","212"
2004,4,"PEABSPDO","2","212"
2003,1,"PEMJOT","2","214"
2003,2,"PEMJOT","2","214"
2003,3,"PEMJOT","2","214"
2003,4,"PEMJOT","2","214"
2003,5,"PEMJOT","2","214"
2003,6,"PEMJOT","2","214"
2003,7,"PEMJOT","2","214"
2003,8,"PEMJOT","2","214"
2003,9,"PEMJOT","2","214"
2003,10,"PEMJOT","2","214"
2003,11,"PEMJOT","2","214"
2003,12,"PEMJOT","2","214"
2004,1,"PEMJOT","2","214"
2004,2,"PEMJOT","2","214"
2004,3,"PEMJOT","2","214"
2004,4,"PEMJOT","2","214"
2003,1,"PEMJNUM","2","216"
2003,2,"PEMJNUM","2","216"
2003,3,"PEMJNUM","2","216"
2003,4,"PEMJNUM","2","216"
2003,5,"PEMJNUM","2","216"
2003,6,"PEMJNUM","2","216"
2003,7,"PEMJNUM","2","216"
2003,8,"PEMJNUM","2","216"
2003,9,"PEMJNUM","2","216"
2003,10,"PEMJNUM","2","216"
2003,11,"PEMJNUM","2","216"
2003,12,"PEMJNUM","2","216"
2004,1,"PEMJNUM","2","216"
2004,2,"PEMJNUM","2","216"
2004,3,"PEMJNUM","2","216"
2004,4,"PEMJNUM","2","216"
2003,1,"PEHRUSL1","2","218"
2003,2,"PEHRUSL1","2","218"
2003,3,"PEHRUSL1","2","218"
2003,4,"PEHRUSL1","2","218"
2003,5,"PEHRUSL1","2","218"
2003,6,"PEHRUSL1","2","218"
2003,7,"PEHRUSL1","2","218"
2003,8,"PEHRUSL1","2","218"
2003,9,"PEHRUSL1","2","218"
2003,10,"PEHRUSL1","2","218"
2003,11,"PEHRUSL1","2","218"
2003,12,"PEHRUSL1","2","218"
2004,1,"PEHRUSL1","2","218"
2004,2,"PEHRUSL1","2","218"
2004,3,"PEHRUSL1","2","218"
2004,4,"PEHRUSL1","2","218"
2003,1,"PEHRUSL2","2","220"
2003,2,"PEHRUSL2","2","220"
2003,3,"PEHRUSL2","2","220"
2003,4,"PEHRUSL2","2","220"
2003,5,"PEHRUSL2","2","220"
2003,6,"PEHRUSL2","2","220"
2003,7,"PEHRUSL2","2","220"
2003,8,"PEHRUSL2","2","220"
2003,9,"PEHRUSL2","2","220"
2003,10,"PEHRUSL2","2","220"
2003,11,"PEHRUSL2","2","220"
2003,12,"PEHRUSL2","2","220"
2004,1,"PEHRUSL2","2","220"
2004,2,"PEHRUSL2","2","220"
2004,3,"PEHRUSL2","2","220"
