"city","year","births","deaths","domesticmig","internationalmig","naturalinc","netmig","npopchg_","popestimate","residual","msa_code"
"Omaha-Council Bluffs NE-IA",2007,13543,5988,-243,1261,7555,1018,8593,827666,20,36540
"Omaha-Council Bluffs NE-IA",2008,13801,6010,1071,1346,7791,2417,10259,837925,51,36540
"Orlando-Kissimmee FL",2000,5553,3104,7164,2641,2449,9805,12194,1656741,-60,36740
"Orlando-Kissimmee FL",2001,23967,13274,30423,9803,10693,40226,51388,1708129,469,36740
"Orlando-Kissimmee FL",2002,24099,13583,27098,9327,10516,36425,47343,1755472,402,36740
"Orlando-Kissimmee FL",2003,24729,13740,27184,8353,10989,35537,45889,1801361,-637,36740
"Orlando-Kissimmee FL",2004,25990,13675,44365,7798,12315,52163,62198,1863559,-2280,36740
"Orlando-Kissimmee FL",2005,27138,14019,51939,8143,13119,60082,71943,1935502,-1258,36740
"Orlando-Kissimmee FL",2006,28799,14136,34307,10480,14663,44787,58443,1993945,-1007,36740
"Orlando-Kissimmee FL",2007,29298,14859,11570,9176,14439,20746,34724,2028669,-461,36740
"Orlando-Kissimmee FL",2008,29530,15333,3153,9190,14197,12343,25905,2054574,-635,36740
"Oshkosh-Neenah WI",2000,477,261,54,36,216,90,313,157076,7,36780
"Oshkosh-Neenah WI",2001,1952,1243,-50,187,709,137,686,157762,-160,36780
"Oshkosh-Neenah WI",2002,1827,1258,19,179,569,198,610,158372,-157,36780
"Oshkosh-Neenah WI",2003,1801,1299,-598,153,502,-445,-150,158222,-207,36780
"Oshkosh-Neenah WI",2004,1762,1302,-195,151,460,-44,313,158535,-103,36780
"Oshkosh-Neenah WI",2005,1850,1294,350,155,556,505,913,159448,-148,36780
"Oshkosh-Neenah WI",2006,1861,1258,113,160,603,273,799,160247,-77,36780
"Oshkosh-Neenah WI",2007,1934,1274,258,144,660,402,1061,161308,-1,36780
"Oshkosh-Neenah WI",2008,1959,1245,-55,144,714,89,803,162111,0,36780
"Owensboro KY",2000,399,246,-35,7,153,-28,129,110004,4,36980
"Owensboro KY",2001,1598,1103,-596,48,495,-548,-151,109853,-98,36980
"Owensboro KY",2002,1579,1122,-309,43,457,-266,98,109951,-93,36980
"Owensboro KY",2003,1505,1045,-16,32,460,16,328,110279,-148,36980
"Owensboro KY",2004,1592,1093,-310,42,499,-268,150,110429,-81,36980
"Owensboro KY",2005,1565,1107,-71,40,458,-31,324,110753,-103,36980
"Owensboro KY",2006,1552,1071,64,41,481,105,535,111288,-51,36980
"Owensboro KY",2007,1590,1129,193,32,461,225,696,111984,10,36980
"Owensboro KY",2008,1606,1117,196,32,489,228,778,112762,61,36980
"Oxnard-Thousand Oaks-Ventura CA",2000,2879,1111,231,1173,1768,1404,3228,756414,56,37100
"Oxnard-Thousand Oaks-Ventura CA",2001,11609,4765,-971,4189,6844,3218,9296,765710,-766,37100
"Oxnard-Thousand Oaks-Ventura CA",2002,11452,4794,2092,3718,6658,5810,11711,777421,-757,37100
"Oxnard-Thousand Oaks-Ventura CA",2003,11891,4848,-882,2768,7043,1886,7799,785220,-1130,37100
"Oxnard-Thousand Oaks-Ventura CA",2004,11929,5179,-5126,3484,6750,-1642,4450,789670,-658,37100
"Oxnard-Thousand Oaks-Ventura CA",2005,12027,4598,-11190,3328,7429,-7862,-1105,788565,-672,37100
"Oxnard-Thousand Oaks-Ventura CA",2006,12405,4972,-7851,3449,7433,-4402,2682,791247,-349,37100
"Oxnard-Thousand Oaks-Ventura CA",2007,12236,4915,-9275,2949,7321,-6326,1209,792456,214,37100
"Oxnard-Thousand Oaks-Ventura CA",2008,12244,4951,-5233,3067,7293,-2166,5284,797740,157,37100
"Palm Bay-Melbourne-Titusville FL",2000,1168,1244,1330,225,-76,1555,1468,477698,-11,37340
"Palm Bay-Melbourne-Titusville FL",2001,4895,5179,8081,668,-284,8749,8145,485843,-320,37340
"Palm Bay-Melbourne-Titusville FL",2002,4836,5472,8771,510,-636,9281,8415,494258,-230,37340
"Palm Bay-Melbourne-Titusville FL",2003,4854,5421,9191,171,-567,9362,8737,502995,-58,37340
"Palm Bay-Melbourne-Titusville FL",2004,5093,5597,13502,675,-504,14177,12909,515904,-764,37340
"Palm Bay-Melbourne-Titusville FL",2005,5330,5683,10500,514,-353,11014,10176,526080,-485,37340
"Palm Bay-Melbourne-Titusville FL",2006,5445,5716,4761,661,-271,5422,4890,530970,-261,37340
"Palm Bay-Melbourne-Titusville FL",2007,5728,5806,3538,491,-78,4029,4035,535005,84,37340
"Palm Bay-Melbourne-Titusville FL",2008,5779,5932,1017,536,-153,1553,1516,536521,116,37340
"Palm Coast FL",2000,102,136,772,12,-34,784,721,50553,-29,37380
"Palm Coast FL",2001,408,639,3290,78,-231,3368,3142,53695,5,37380
"Palm Coast FL",2002,467,666,3791,75,-199,3866,3706,57401,39,37380
"Palm Coast FL",2003,544,713,4584,56,-169,4640,4702,62103,231,37380
"Palm Coast FL",2004,541,751,6468,58,-210,6526,6069,68172,-247,37380
"Palm Coast FL",2005,669,757,7228,59,-88,7287,7166,75338,-33,37380
"Palm Coast FL",2006,777,822,6981,66,-45,7047,6936,82274,-66,37380
"Palm Coast FL",2007,958,907,5799,58,51,5857,5904,88178,-4,37380
"Palm Coast FL",2008,952,916,3068,58,36,3126,3069,91247,-93,37380
"Panama City-Lynn Haven FL",2000,461,345,-166,74,116,-92,34,148252,10,37460
"Panama City-Lynn Haven FL",2001,2023,1390,946,87,633,1033,1531,149783,-135,37460
"Panama City-Lynn Haven FL",2002,1883,1485,2211,-136,398,2075,2375,152158,-98,37460
"Panama City-Lynn Haven FL",2003,2059,1472,2495,-566,587,1929,2484,154642,-32,37460
"Panama City-Lynn Haven FL",2004,2126,1475,2243,376,651,2619,3096,157738,-174,37460
"Panama City-Lynn Haven FL",2005,2376,1472,2912,48,904,2960,3720,161458,-144,37460
"Panama City-Lynn Haven FL",2006,2328,1488,1473,228,840,1701,2458,163916,-83,37460
"Panama City-Lynn Haven FL",2007,2443,1520,-1323,32,923,-1291,-362,163554,6,37460
"Panama City-Lynn Haven FL",2008,2328,1495,-516,108,833,-408,392,163946,-33,37460
"Parkersburg-Marietta-Vienna WV-OH",2000,445,408,-216,3,37,-213,-176,164444,0,37620
